uri:/instrument/1.0/BCR/chartdata;type=quote;range=1d/csv
ticker:bcr
Company-Name:C.R. Bard, Inc. Common Stock
Exchange-Name:NYQ
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:237.8000
Timestamp:1467984600,1468008000
labels:1467986400,1467990000,1467993600,1467997200,1468000800,1468004400,1468008000
values:Timestamp,close,high,low,open,volume
close:236.5300,239.3400
high:236.5410,239.3400
low:236.4300,239.2600
open:236.4700,239.2750
volume:100,36300
1467984690,237.7000,238.6600,237.7000,238.5200,8400
1467984779,237.5100,237.6400,237.5100,237.5100,1100
1467984780,237.5000,237.5100,237.5000,237.5100,1400
1467984886,236.9000,237.2600,236.9000,237.1500,2100
1467984918,237.9100,237.9100,236.8400,237.2400,1600
1467984960,237.0850,237.5500,237.0712,237.4200,1500
1467985032,237.3800,237.3800,236.9100,237.0860,1000
1467985086,237.1900,237.2400,237.1900,237.2400,400
1467985142,236.6800,237.0749,236.6800,236.9400,3000
1467985268,237.0900,237.1400,236.8600,236.8600,800
1467985375,236.5300,236.8500,236.5300,236.8500,800
1467985398,236.5410,236.5410,236.5410,236.5410,100
1467985454,236.6300,236.6487,236.4300,236.5100,3500
1467985507,236.8500,236.8500,236.8400,236.8400,600
1467985600,236.8900,236.8900,236.8400,236.8400,500
1467985641,237.0200,237.0200,236.8600,236.8600,200
1467985702,236.9200,236.9400,236.9200,236.9400,500
1467985812,236.8200,237.0700,236.8200,237.0150,7100
1467985862,236.6500,236.8400,236.6500,236.8400,5200
1467985946,236.5300,236.6500,236.4700,236.4700,600
1467985985,236.6400,236.7400,236.6400,236.7400,700
1467986200,236.6900,236.7300,236.5400,236.6400,1900
1467986249,236.8350,236.8350,236.7700,236.7700,800
1467986370,236.7950,237.3400,236.7950,236.8550,26100
1467986448,237.0000,237.0000,236.9400,236.9400,1600
1467986505,236.9600,236.9600,236.9600,236.9600,400
1467986551,236.9300,236.9300,236.9300,236.9300,300
1467986610,236.8250,236.9200,236.7200,236.9200,3000
1467986679,237.0700,237.0700,236.9600,236.9600,700
1467986756,236.9650,237.1100,236.9500,237.0600,3800
1467986766,237.0400,237.0500,236.9600,237.0400,1200
1467986828,237.1300,237.1300,237.0000,237.0000,900
1467986883,237.0200,237.4400,237.0000,237.1600,11500
1467986948,237.0300,237.0300,237.0300,237.0300,100
1467987001,237.3000,237.3000,237.0500,237.1300,2300
1467987091,237.6200,237.6200,237.2700,237.3000,1800
1467987147,237.4220,237.4220,237.4220,237.4220,500
