uri:/instrument/1.0/HOG/chartdata;type=quote;range=1d/csv
ticker:hog
Company-Name:Harley-Davidson, Inc. Common St
Exchange-Name:NYQ
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:53.2700
Timestamp:1470922200,1470945600
labels:1470924000,1470927600,1470931200,1470934800,1470938400,1470942000,1470945600
values:Timestamp,close,high,low,open,volume
close:53.4800,54.1000
high:53.4900,54.1300
low:53.4200,54.0800
open:53.4600,54.0900
volume:100,62900
1470922380,53.6800,53.8000,53.6800,53.7600,19000
1470922486,53.7141,53.7141,53.6600,53.6600,500
1470922530,53.8200,53.8500,53.7600,53.7600,3600
1470922628,53.8360,53.9690,53.8360,53.9300,6300
1470922734,53.7500,53.9100,53.7500,53.9100,1800
1470922761,53.8150,53.8500,53.8000,53.8000,1600
1470922850,53.9000,53.9200,53.8500,53.8800,7200
1470922899,53.9300,53.9500,53.9000,53.9000,1300
1470922923,53.8250,53.8900,53.8250,53.8701,2700
1470923019,53.9300,53.9300,53.9100,53.9100,2000
1470923054,53.9900,53.9900,53.9600,53.9600,3100
1470923111,54.1000,54.1200,54.0800,54.0800,7000
1470923271,54.0400,54.0900,54.0400,54.0900,3000
1470923293,54.0600,54.1300,54.0500,54.0900,1500
1470923394,54.0800,54.0800,54.0800,54.0800,100
1470923444,54.0400,54.0800,54.0000,54.0800,1100
1470923495,54.0600,54.0600,54.0500,54.0600,300
1470923571,54.0500,54.0600,54.0130,54.0600,4200
1470923597,53.9800,54.0340,53.9800,54.0200,2600
1470923674,54.0300,54.0600,54.0000,54.0600,1400
1470923709,54.0200,54.0200,54.0200,54.0200,200
1470923773,54.0500,54.0600,54.0300,54.0300,1800
1470923844,54.0500,54.0600,54.0350,54.0600,1100
1470923915,54.0100,54.0100,54.0100,54.0100,200
1470923940,54.0000,54.0000,53.9800,54.0000,2100
1470924047,53.9050,53.9300,53.8800,53.9200,2600
1470924061,53.8900,53.9150,53.8900,53.9150,400
1470924126,53.8700,53.8900,53.8700,53.8900,1900
1470924203,53.8600,53.8600,53.8600,53.8600,200
1470924267,53.8400,53.8800,53.8400,53.8800,700
1470924301,53.7700,53.8299,53.7600,53.8200,4500
1470924383,53.7300,53.7300,53.7200,53.7200,200
1470924421,53.6710,53.6800,53.6500,53.6800,600
1470924500,53.6850,53.6850,53.6790,53.6790,6600
1470924597,53.6000,53.6200,53.5800,53.5800,3300
1470924620,53.6100,53.6300,53.6010,53.6300,2000
1470924667,53.6100,53.6100,53.6000,53.6000,1700
1470924772,53.6000,53.6300,53.6000,53.6300,1500
1470924802,53.6350,53.6400,53.6350,53.6400,1300
1470924877,53.6900,53.6900,53.6500,53.6500,3200
1470924916,53.6391,53.6500,53.6391,53.6400,1800
1470925028,53.6600,53.6600,53.6500,53.6500,400
1470925158,53.6900,53.6928,53.6900,53.6900,700
1470925282,53.7000,53.7000,53.6900,53.6900,600
1470925347,53.6800,53.6800,53.6800,53.6800,500
1470925423,53.6900,53.6900,53.6900,53.6900,400
1470925443,53.6700,53.6800,53.6600,53.6600,2300
1470925522,53.6730,53.6730,53.6730,53.6730,200
1470925560,53.6700,53.6700,53.6600,53.6700,1400
1470925644,53.6400,53.6600,53.6400,53.6600,1400
1470925728,53.6468,53.6468,53.6468,53.6468,1000
1470925816,53.6700,53.6700,53.6400,53.6400,1000
1470925883,53.6700,53.6900,53.6700,53.6900,2500
1470926006,53.6300,53.6300,53.6300,53.6300,100
1470926052,53.6200,53.6400,53.6100,53.6300,21800
1470926118,53.6600,53.6600,53.6300,53.6300,700
1470926185,53.6800,53.6800,53.6800,53.6800,700
1470926226,53.7400,53.7500,53.7300,53.7300,2800
1470926286,53.7490,53.7490,53.7200,53.7300,2000
1470926512,53.7400,53.7700,53.7400,53.7600,1700
1470926529,53.7404,53.7580,53.7404,53.7580,300
1470926602,53.7500,53.7600,53.7500,53.7600,1200
1470926661,53.8100,53.8100,53.8100,53.8100,1800
1470926715,53.8400,53.8400,53.8400,53.8400,600
1470926818,53.8800,53.8800,53.8600,53.8600,600
1470926844,53.8700,53.8700,53.8600,53.8700,2000
1470926883,53.8300,53.8689,53.8300,53.8689,5000
1470926979,53.8300,53.8433,53.8250,53.8433,8500
1470927041,53.8400,53.8500,53.8200,53.8500,2600
1470927105,53.8197,53.8300,53.7900,53.8300,2800
1470927132,53.8100,53.8100,53.8100,53.8100,1400
1470927202,53.7400,53.7400,53.7400,53.7400,100
1470927244,53.7400,53.7400,53.7400,53.7400,100
1470927306,53.7800,53.7800,53.7700,53.7700,1700
1470927417,53.7400,53.7800,53.7400,53.7800,1500
1470927435,53.8000,53.8000,53.7500,53.7500,3000
1470927526,53.8197,53.8200,53.7950,53.8000,700
1470927553,53.8100,53.8100,53.8100,53.8100,600
1470927649,53.8100,53.8200,53.8000,53.8100,5400
1470927671,53.8100,53.8101,53.8050,53.8101,2300
1470927726,53.8101,53.8290,53.8001,53.8001,1800
1470927834,53.8300,53.8300,53.8100,53.8100,1700
1470927845,53.9050,53.9100,53.8400,53.8400,1600
1470927947,53.8700,53.8980,53.8700,53.8980,2200
1470927994,53.8680,53.8680,53.8600,53.8600,600
1470928035,53.8671,53.8671,53.8600,53.8600,800
1470928082,53.8600,53.8800,53.8600,53.8700,1300
1470928150,53.8550,53.8650,53.8500,53.8650,2900
1470928233,53.8300,53.8300,53.8300,53.8300,300
1470928273,53.8400,53.8400,53.8400,53.8400,100
1470928379,53.8500,53.8500,53.8300,53.8300,800
1470928415,53.8300,53.8300,53.8300,53.8300,100
1470928497,53.8350,53.8400,53.8300,53.8350,3200
1470928511,53.8500,53.8535,53.8400,53.8400,3500
1470928625,53.8500,53.8500,53.8400,53.8500,500
1470928720,53.8500,53.8500,53.8401,53.8450,4000
1470928760,53.8200,53.8500,53.8200,53.8500,2400
1470928826,53.8000,53.8100,53.8000,53.8100,1000
1470928872,53.7900,53.8000,53.7900,53.8000,300
1470928968,53.7800,53.7900,53.7800,53.7900,1600
1470928980,53.8000,53.8300,53.7850,53.7900,22300
1470929068,53.7900,53.8000,53.7900,53.8000,300
1470929102,53.8080,53.8100,53.7900,53.7999,17900
1470929248,53.8299,53.8300,53.8200,53.8200,3400
1470929318,53.8046,53.8200,53.8000,53.8200,1400
1470929396,53.8400,53.8600,53.8250,53.8250,2800
1470929446,53.8300,53.8400,53.8300,53.8300,16000
1470929460,53.8200,53.8300,53.8200,53.8300,1700
1470929548,53.7700,53.7900,53.7500,53.7900,2800
1470929634,53.7500,53.7500,53.7500,53.7500,900
1470929695,53.8200,53.8200,53.7900,53.7900,1100
1470929711,53.8400,53.8450,53.8200,53.8300,2000
1470929781,53.8500,53.8500,53.8500,53.8500,100
1470929851,53.8000,53.8500,53.8000,53.8500,5500
1470929892,53.7700,53.8000,53.7700,53.8000,6400
1470929946,53.7300,53.7750,53.7200,53.7750,11000
1470930002,53.6950,53.7250,53.6900,53.7200,4200
1470930067,53.6400,53.7000,53.6300,53.6900,6700
1470930177,53.6600,53.6700,53.6400,53.6400,2600
1470930239,53.7000,53.7100,53.6700,53.6700,27500
1470930245,53.6900,53.7000,53.6900,53.6950,700
1470930339,53.6600,53.7000,53.6600,53.6900,5000
1470930382,53.6600,53.6799,53.6600,53.6799,600
1470930532,53.6300,53.6500,53.6300,53.6500,1400
1470930585,53.6250,53.6250,53.5800,53.6200,7500
1470930655,53.6200,53.6300,53.6100,53.6200,3100
1470930660,53.6600,53.6600,53.6200,53.6200,7800
1470930723,53.6500,53.6700,53.6400,53.6500,4600
1470930821,53.6700,53.6900,53.6500,53.6500,4300
1470930841,53.6800,53.6800,53.6600,53.6700,1000
1470930956,53.6900,53.7000,53.6900,53.6900,600
1470930961,53.7000,53.7000,53.7000,53.7000,900
1470931046,53.7099,53.7100,53.7099,53.7100,300
