uri:/instrument/1.0/MMV/chartdata;type=quote;range=1d/csv
ticker:mmv
Company-Name:Eaton Vance Massachusetts Munic
Exchange-Name:ASE
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:15.0900
Timestamp:1472563800,1472587200
labels:1472565600,1472569200,1472572800,1472576400,1472580000,1472583600,1472587200
values:Timestamp,close,high,low,open,volume
close:15.0190,15.0947
high:15.0250,15.0947
low:15.0100,15.0947
open:15.0100,15.0947
volume:100,2500
1472572042,15.0190,15.0730,15.0100,15.0100,2500
1472579910,15.0947,15.0947,15.0947,15.0947,600
1472583524,15.0250,15.0250,15.0250,15.0250,100
1472586948,15.0900,15.0900,15.0900,15.0900,100
1472587200,15.0900,15.0900,15.0900,15.0900,100
