uri:/instrument/1.0/MMV/chartdata;type=quote;range=1d/csv
ticker:mmv
Company-Name:Eaton Vance Massachusetts Munic
Exchange-Name:ASE
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:15.2600
Timestamp:1466775000,1466798400
labels:1466776800,1466780400,1466784000,1466787600,1466791200,1466794800,1466798400
values:Timestamp,close,high,low,open,volume
close:15.1501,15.2499
high:15.1501,15.2499
low:15.1501,15.2499
open:15.1501,15.2499
volume:200,1100
1466788210,15.2499,15.2499,15.2499,15.2499,1100
1466790569,15.1501,15.1501,15.1501,15.1501,200
