uri:/instrument/1.0/NEE/chartdata;type=quote;range=1d/csv
ticker:nee
Company-Name:NextEra Energy, Inc. Common Sto
Exchange-Name:NYQ
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:129.9300
Timestamp:1468243800,1468267200
labels:1468245600,1468249200,1468252800,1468256400,1468260000,1468263600,1468267200
values:Timestamp,close,high,low,open,volume
close:128.2400,129.7350
high:128.3500,129.7400
low:128.0900,129.7000
open:128.1600,129.7150
volume:100,89600
1468243856,128.9800,129.0000,128.9800,129.0000,25700
1468243868,128.9500,128.9500,128.9500,128.9500,1400
1468243976,128.7800,128.8350,128.4310,128.8350,1600
1468243999,128.9800,128.9900,128.5200,128.7160,3300
1468244040,128.8750,128.9600,128.7256,128.7256,4400
1468244123,128.4700,128.9700,128.4700,128.9700,11000
1468244160,128.2400,128.5189,128.2400,128.5189,7800
1468244232,128.3500,128.3500,128.0900,128.1600,11300
1468244313,128.3200,128.4600,128.3200,128.4400,6300
1468244340,128.5100,128.5300,128.3600,128.4000,3600
1468244400,128.9600,128.9600,128.4979,128.4979,9700
1468244467,128.7100,128.7600,128.7100,128.7600,4400
1468244575,128.6400,128.7499,128.6400,128.7499,1200
1468244633,128.7600,128.7600,128.7600,128.7600,700
1468244647,128.7300,128.7300,128.6400,128.7100,3800
1468244709,128.6800,128.7100,128.6400,128.6700,2400
1468244767,128.5100,128.6300,128.4300,128.6300,3500
1468244824,128.6800,128.6800,128.5700,128.5700,2600
1468244914,128.8400,128.8400,128.6050,128.6200,3200
1468244946,128.6100,128.8200,128.6100,128.8200,2400
1468245025,128.7400,128.8000,128.5800,128.6700,3900
1468245128,128.7200,128.8000,128.6700,128.7000,8600
1468245181,128.6812,128.7800,128.6400,128.7800,9600
1468245290,128.7499,128.7499,128.6600,128.7000,7600
1468245300,128.7700,128.7800,128.7063,128.7200,2800
1468245364,128.8700,128.8700,128.7150,128.7150,2800
1468245420,128.7900,128.8600,128.7700,128.8600,2500
1468245518,128.8950,128.9300,128.8600,128.8600,300
1468245544,128.7100,128.9500,128.7100,128.9500,2400
1468245602,128.6800,128.6800,128.6400,128.6800,2200
1468245664,128.5900,128.7050,128.5300,128.6600,2200
1468245724,128.5295,128.5999,128.4800,128.5999,4400
1468245811,128.4600,128.6150,128.4600,128.5900,2600
1468245863,128.5500,128.5500,128.5500,128.5500,2400
1468245902,128.4500,128.5050,128.3800,128.4450,4000
1468245961,128.5800,128.5800,128.4200,128.4500,3000
1468246027,128.6700,128.6700,128.5300,128.5700,2600
1468246085,128.6900,128.7600,128.6900,128.6900,3200
1468246158,128.5800,128.7800,128.5800,128.7800,3400
1468246206,128.6200,128.7150,128.5329,128.5329,2400
1468246292,128.6229,128.6229,128.6200,128.6200,700
1468246330,128.9500,128.9500,128.6600,128.6600,7600
1468246389,128.8900,128.9500,128.8000,128.9300,3100
1468246444,128.9000,128.9300,128.8501,128.8501,1200
1468246527,128.9200,128.9200,128.9200,128.9200,600
1468246560,128.8200,128.8801,128.8200,128.8801,2500
1468246622,128.7501,128.9100,128.7501,128.8700,3200
1468246703,128.7900,128.8300,128.7550,128.8300,1600
1468246747,128.8200,128.8200,128.7601,128.7800,2500
1468246855,128.8800,128.9100,128.7600,128.7800,1800
1468246903,128.8800,128.8800,128.8700,128.8700,200
