uri:/instrument/1.0/AMGN/chartdata;type=quote;range=1d/csv
ticker:amgn
Company-Name:Amgen Inc.
Exchange-Name:NMS
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:156.5900
Timestamp:1467984600,1468008000
labels:1467986400,1467990000,1467993600,1467997200,1468000800,1468004400,1468008000
values:Timestamp,close,high,low,open,volume
close:156.3700,161.1000
high:156.7140,161.1100
low:156.2000,161.1000
open:156.2800,161.1000
volume:0,537200
1467984657,157.2450,157.7300,157.2450,157.7300,73800
1467984663,157.0500,157.2300,156.9100,157.1100,7500
1467984735,156.7650,157.0000,156.6700,157.0000,7300
1467984785,156.7980,157.0000,156.7300,156.7900,4000
1467984898,156.6500,156.9100,156.6500,156.9100,7600
1467984900,156.3800,156.7140,156.2700,156.6000,7100
1467985013,156.8300,156.8800,156.2000,156.2800,9100
1467985024,156.8600,156.9200,156.7300,156.7400,4700
1467985095,156.3700,156.7400,156.3100,156.7400,1600
1467985143,156.7300,156.9100,156.5394,156.6100,7800
1467985202,156.8800,157.1500,156.7300,156.8050,10900
1467985319,157.0600,157.1900,156.7300,156.8750,10900
1467985372,157.0600,157.2700,157.0100,157.0500,12700
1467985383,157.4200,157.5120,157.0500,157.1600,18800
1467985499,157.2400,157.4700,157.1600,157.4100,8800
1467985500,157.3050,157.6500,157.2500,157.3100,22200
1467985563,157.3100,157.4400,157.2900,157.3400,12300
1467985679,157.5600,157.5600,157.2600,157.3600,11000
1467985680,157.3400,157.5900,157.3400,157.5600,18800
1467985746,157.4100,157.4300,157.2600,157.2600,4400
1467985800,157.6000,157.6500,157.4150,157.4150,6900
1467985864,157.3800,157.5728,157.3800,157.5300,6000
1467985921,157.3800,157.4600,157.2800,157.4500,4300
1467985983,157.5300,157.5300,157.4000,157.4000,3100
1467986044,157.5200,157.6600,157.4600,157.6100,10300
1467986100,157.4500,157.5400,157.3400,157.4900,8000
1467986218,157.5800,157.5800,157.4500,157.4500,1300
1467986228,157.4450,157.5025,157.4200,157.5025,3000
1467986332,157.5050,157.6000,157.4900,157.5020,7000
1467986341,157.5700,157.6900,157.4600,157.4700,7700
1467986400,157.4800,157.5700,157.4100,157.5400,1500
1467986466,157.5681,157.5681,157.3800,157.3800,7900
1467986521,157.5700,157.5850,157.4700,157.5683,12700
1467986583,157.4001,157.5536,157.4000,157.5536,3800
1467986643,157.4765,157.5400,157.3900,157.4700,13700
1467986711,157.5500,157.6000,157.4446,157.4446,8900
1467986766,157.6200,157.6500,157.4900,157.4900,4000
1467986820,157.6200,157.6600,157.6000,157.6200,6200
1467986883,157.6980,157.7500,157.5700,157.5800,16300
1467986941,157.8900,157.9300,157.7050,157.7050,12400
1467987000,157.8400,157.9900,157.8400,157.9300,8300
1467987080,157.9400,157.9400,157.8100,157.8500,4000
1467987145,157.8900,158.0000,157.8400,157.9300,9600
1467987187,157.8900,158.0000,157.8700,157.9000,11800
1467987250,157.9400,157.9695,157.8700,157.9300,6600
1467987301,157.8100,157.9600,157.8100,157.9600,4900
1467987369,157.7900,157.9200,157.7700,157.8900,7100
1467987421,157.9200,158.0000,157.8100,157.8100,12700
1467987539,157.9250,157.9700,157.9000,157.9145,8500
1467987540,157.9100,157.9500,157.8300,157.9000,7800
1467987600,157.9100,157.9900,157.8100,157.9400,17100
1467987666,158.0500,158.0500,157.9000,157.9100,11200
1467987727,158.1080,158.1600,158.0000,158.0300,8100
1467987785,158.2352,158.3100,158.1600,158.1600,10500
1467987846,158.4400,158.4600,158.1800,158.2000,13600
1467987958,158.4200,158.4600,158.3700,158.3700,11800
1467987962,158.5400,158.5900,158.3900,158.4000,12500
1467988021,158.5500,158.6300,158.5500,158.5799,4400
1467988138,158.6800,158.7400,158.5300,158.5900,13700
1467988140,158.7800,158.8400,158.7150,158.7340,7600
1467988200,158.7000,158.8600,158.7000,158.8100,13100
1467988261,158.6800,158.7600,158.6293,158.7500,5800
1467988330,158.7400,158.7600,158.6800,158.6800,4100
1467988407,158.5900,158.7425,158.5900,158.7300,7600
1467988495,158.5250,158.6200,158.5183,158.5900,4000
1467988503,158.5101,158.6480,158.5101,158.5166,6700
1467988569,158.6400,158.6500,158.5800,158.5800,8100
1467988620,158.6750,158.7300,158.6300,158.6400,6900
1467988687,158.7100,158.7500,158.6700,158.7100,3800
1467988741,158.7189,158.7600,158.6792,158.7023,3800
1467988801,158.7800,158.8200,158.6800,158.7000,8200
1467988861,158.8600,158.8600,158.8300,158.8300,1900
1467988924,158.8600,158.8800,158.8244,158.8375,6800
1467988981,158.9600,158.9600,158.8200,158.8353,14200
1467989099,158.9600,159.0500,158.9600,158.9800,32200
1467989159,158.8050,158.9750,158.7779,158.9500,7900
1467989161,158.7400,158.8400,158.6470,158.8000,16300
1467989221,158.6300,158.7250,158.6300,158.7125,4000
1467989320,158.5450,158.6420,158.5450,158.6420,1900
1467989340,158.3600,158.6000,158.3600,158.5170,10600
1467989401,158.4600,158.4800,158.3400,158.3400,4800
1467989465,158.3600,158.4650,158.3600,158.4650,4500
1467989532,158.4493,158.4500,158.3100,158.3600,4300
1467989581,158.6300,158.6400,158.4400,158.4600,8600
1467989698,158.7100,158.7200,158.5700,158.6400,7100
1467989701,158.7700,158.7700,158.6600,158.6600,4000
1467989817,158.8700,158.8700,158.7100,158.7200,4100
1467989823,158.8951,158.9000,158.8100,158.8600,16200
1467989886,158.8650,158.8950,158.8400,158.8850,3700
1467989945,158.8900,158.9000,158.8400,158.8581,3400
1467990000,158.8500,158.8900,158.7950,158.8550,2800
1467990081,158.8050,158.8401,158.8000,158.8401,2500
1467990125,158.9200,158.9300,158.8050,158.8050,12300
1467990184,158.8876,158.9900,158.8700,158.9300,10100
1467990241,158.9200,158.9600,158.9000,158.9000,3000
1467990313,159.0700,159.0700,158.9366,158.9366,10500
1467990361,159.1300,159.2160,159.0500,159.0600,9900
1467990427,159.2000,159.2000,159.1300,159.1300,5100
1467990532,159.1600,159.1900,159.1400,159.1800,3100
1467990594,159.1747,159.2000,159.1300,159.1400,5100
1467990600,159.2600,159.2800,159.1601,159.1601,11400
1467990719,159.3300,159.3300,159.2573,159.2573,2100
1467990778,159.2813,159.3400,159.2800,159.3250,7400
1467990783,159.3300,159.3800,159.2800,159.2800,8100
1467990840,159.3996,159.3996,159.3300,159.3500,6200
1467990901,159.3801,159.4200,159.3700,159.3800,7800
1467991018,159.4900,159.4900,159.4100,159.4300,5800
1467991079,159.5600,159.5600,159.4711,159.4800,7600
1467991083,159.4800,159.5600,159.4300,159.5400,10600
1467991141,159.6300,159.6300,159.4800,159.5000,7900
1467991203,159.5300,159.6800,159.5300,159.6600,5800
1467991315,159.5000,159.5500,159.4701,159.5150,13200
1467991321,159.5400,159.5400,159.4725,159.5200,5200
1467991380,159.6900,159.6900,159.5400,159.5400,3600
1467991499,159.7000,159.7600,159.6778,159.6778,12800
1467991554,159.6600,159.7400,159.6600,159.7100,8600
1467991619,159.7200,159.7250,159.6500,159.6500,8500
1467991620,159.7000,159.7900,159.6900,159.7200,8100
1467991739,159.7300,159.7500,159.6900,159.6900,5100
1467991741,159.7820,159.8300,159.7350,159.7350,20800
1467991857,159.7200,159.8000,159.7000,159.8000,11900
1467991861,159.6700,159.7600,159.6700,159.7460,14200
1467991979,159.5000,159.6500,159.5000,159.6201,3200
1467991980,159.3700,159.5700,159.3700,159.5300,8800
1467992041,159.3000,159.4404,159.2750,159.4000,6400
1467992159,159.2650,159.4600,159.2650,159.3700,10100
1467992207,159.3350,159.3500,159.2300,159.3000,6400
1467992221,159.4600,159.4700,159.3612,159.3612,5900
1467992290,159.4917,159.4917,159.4200,159.4500,4000
1467992344,159.5200,159.5300,159.4800,159.4842,9500
1467992404,159.5400,159.5500,159.5000,159.5500,3200
1467992465,159.5250,159.5583,159.5100,159.5400,13300
1467992527,159.4100,159.5400,159.4100,159.5200,6900
1467992581,159.3800,159.4100,159.3400,159.4000,3800
1467992653,159.3811,159.3811,159.3700,159.3700,3400
1467992755,159.3200,159.3750,159.3200,159.3750,2300
1467992760,159.3700,159.3800,159.3300,159.3300,10900
1467992827,159.3700,159.4100,159.3600,159.3900,5000
1467992935,159.3550,159.4300,159.3300,159.3700,6000
1467992941,159.3600,159.3700,159.3199,159.3400,5300
1467993016,159.3400,159.3700,159.3100,159.3100,2800
1467993078,159.4400,159.4500,159.3400,159.3400,13400
1467993171,159.4900,159.5200,159.4500,159.4800,15000
1467993180,159.5200,159.5500,159.4744,159.4800,5000
1467993243,159.5300,159.5300,159.5200,159.5200,400
1467993353,159.5000,159.5100,159.4800,159.5100,3000
1467993362,159.5900,159.6200,159.5000,159.5000,5100
1467993479,159.5869,159.6100,159.5700,159.5700,4500
1467993484,159.5000,159.5720,159.4400,159.5720,10100
1467993557,159.4400,159.5000,159.4400,159.4900,2100
