uri:/instrument/1.0/MMC/chartdata;type=quote;range=1d/csv
ticker:mmc
Company-Name:Marsh & McLennan Companies, Inc
Exchange-Name:NYQ
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:67.9100
Timestamp:1466775000,1466798400
labels:1466776800,1466780400,1466784000,1466787600,1466791200,1466794800,1466798400
values:Timestamp,close,high,low,open,volume
close:64.7800,65.9400
high:64.8000,65.9700
low:64.7600,65.8700
open:64.7800,65.9600
volume:100,98200
1466775176,65.3600,65.4500,65.3500,65.3500,8900
1466775236,65.4000,65.4200,65.4000,65.4100,5100
1466775240,65.3700,65.4300,65.2700,65.3600,69900
1466775357,65.2200,65.2400,65.0600,65.1400,11100
1466775410,65.1300,65.1700,65.1300,65.1700,12300
1466775428,65.2600,65.2600,65.1800,65.1900,9500
1466775539,65.4200,65.4800,65.2700,65.2700,16200
1466775546,65.4500,65.4600,65.3500,65.3800,13300
1466775600,65.4300,65.4300,65.3200,65.4100,16100
1466775672,65.3300,65.4300,65.2500,65.3700,15100
1466775778,65.3850,65.3900,65.2800,65.3400,4900
1466775839,65.5100,65.5100,65.4300,65.4300,9200
1466775848,65.5900,65.6100,65.4800,65.6000,16800
1466775925,65.3300,65.4800,65.3300,65.4450,23000
1466775981,65.2300,65.2800,65.2050,65.2800,5800
1466776023,65.1176,65.2600,65.0700,65.2400,18100
1466776139,65.2300,65.2900,65.1100,65.1100,7900
1466776154,65.1800,65.2500,65.1700,65.2400,22700
1466776254,65.2400,65.2400,65.2400,65.2400,900
1466776268,65.3000,65.3200,65.2500,65.2700,13600
1466776371,65.2700,65.3400,65.2400,65.3100,11400
1466776387,65.4100,65.4300,65.2500,65.2500,13800
1466776451,65.4600,65.4600,65.3800,65.3950,8900
1466776558,65.5000,65.5100,65.4400,65.4600,16600
1466776560,65.4700,65.5200,65.4500,65.4900,19600
1466776677,65.4200,65.4800,65.4100,65.4500,12700
1466776738,65.5300,65.5400,65.4100,65.4100,12800
1466776799,65.5200,65.5700,65.5100,65.5400,21500
1466776804,65.5900,65.5900,65.4900,65.5100,10100
1466776860,65.7200,65.7200,65.5800,65.5900,19500
1466776958,65.7700,65.8100,65.7600,65.8000,3800
1466777037,65.7300,65.7500,65.7300,65.7500,8200
1466777040,65.7800,65.8500,65.7300,65.7300,14000
1466777103,65.7200,65.7800,65.6800,65.7800,12000
1466777171,65.6900,65.7000,65.6500,65.7000,4800
1466777229,65.6700,65.7000,65.6500,65.6600,21200
1466777338,65.8000,65.8000,65.7600,65.7800,2600
1466777397,65.8600,65.8600,65.7500,65.7700,8000
1466777410,65.9400,65.9400,65.8700,65.8700,13600
1466777462,65.8600,65.9700,65.8500,65.9600,10600
1466777577,65.8100,65.8900,65.8000,65.8600,12500
1466777638,65.8400,65.8600,65.8000,65.8100,9600
1466777699,65.8400,65.8500,65.8200,65.8300,7800
1466777700,65.8100,65.8400,65.8100,65.8400,11200
1466777762,65.8100,65.8200,65.7700,65.8100,8700
1466777876,65.8100,65.8200,65.7750,65.7900,5300
1466777939,65.8000,65.8200,65.7500,65.8200,10100
1466777947,65.7100,65.7700,65.7100,65.7600,11000
1466778000,65.7100,65.7200,65.6900,65.6900,6600
1466778060,65.6600,65.7000,65.6600,65.7000,7900
1466778129,65.5700,65.6800,65.5700,65.6800,22600
1466778183,65.5750,65.5900,65.5500,65.5700,10300
1466778299,65.6300,65.6600,65.6000,65.6100,5800
1466778354,65.5700,65.6400,65.5700,65.6400,6700
1466778363,65.5400,65.5900,65.5400,65.5700,7300
1466778472,65.5400,65.5700,65.5400,65.5500,2300
1466778480,65.6000,65.6000,65.5300,65.5400,5100
1466778597,65.6080,65.6650,65.5800,65.5800,4500
1466778600,65.6500,65.6800,65.6100,65.6200,5700
1466778715,65.6400,65.6700,65.6200,65.6400,5800
1466778768,65.6400,65.6500,65.6200,65.6500,5500
1466778785,65.5400,65.6200,65.5400,65.6200,5800
1466778841,65.4700,65.5400,65.4700,65.5400,4900
1466778900,65.5100,65.5200,65.4600,65.4600,4700
1466778967,65.4900,65.5200,65.4900,65.5200,6400
1466779025,65.5100,65.5200,65.5000,65.5100,4300
1466779080,65.5700,65.5700,65.5300,65.5300,5800
1466779186,65.6700,65.6700,65.5800,65.5800,6500
1466779204,65.5700,65.7000,65.5700,65.7000,9800
1466779267,65.5200,65.6000,65.5100,65.6000,3700
1466779375,65.5900,65.6000,65.5000,65.5200,6500
1466779439,65.6250,65.6250,65.5800,65.5800,2700
1466779440,65.6300,65.6500,65.6200,65.6200,5500
1466779508,65.6100,65.6300,65.6100,65.6300,6600
1466779616,65.6300,65.6301,65.6200,65.6200,2400
