uri:/instrument/1.0/ABBV/chartdata;type=quote;range=1d/csv
ticker:abbv
Company-Name:AbbVie Inc. Common Stock
Exchange-Name:NYQ
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:64.6100
Timestamp:1472477400,1472500800
labels:1472479200,1472482800,1472486400,1472490000,1472493600,1472497200,1472500800
values:Timestamp,close,high,low,open,volume
close:64.2000,65.0490
high:64.2500,65.0900
low:64.1900,65.0200
open:64.1900,65.0800
volume:100,230400
1472477447,65.0490,65.0900,65.0200,65.0800,83700
1472477513,64.8216,65.0400,64.8216,65.0000,6800
1472477526,64.8550,64.8900,64.8100,64.8800,7100
1472477583,64.8000,64.8550,64.8000,64.8549,5300
1472477653,64.7600,64.7629,64.7600,64.7629,1100
1472477701,64.7500,64.8100,64.7500,64.7800,13100
1472477818,64.7700,64.7999,64.7550,64.7600,5600
1472477826,64.7800,64.7900,64.7300,64.7700,25700
1472477927,64.7600,64.7900,64.7400,64.7700,14400
1472477940,64.6660,64.7797,64.6600,64.7600,13900
1472478027,64.6200,64.6800,64.6200,64.6800,1900
1472478111,64.7300,64.7900,64.6200,64.6500,28100
1472478121,64.6900,64.7300,64.6700,64.7200,10300
1472478231,64.6400,64.7300,64.6400,64.7200,11900
1472478298,64.6000,64.6500,64.6000,64.6400,9400
1472478353,64.5200,64.6100,64.5200,64.6000,10300
1472478361,64.5100,64.5200,64.4800,64.5200,18200
1472478478,64.5700,64.5900,64.5400,64.5400,4000
1472478481,64.5000,64.5800,64.5000,64.5500,5000
1472478599,64.3800,64.5000,64.3800,64.5000,20400
1472478605,64.4200,64.4800,64.3950,64.4100,8000
1472478719,64.4400,64.4500,64.4300,64.4400,3500
1472478720,64.2901,64.4400,64.2901,64.4314,43500
1472478794,64.2700,64.3199,64.2700,64.3199,15700
1472478899,64.2000,64.2850,64.2000,64.2700,230400
1472478959,64.3300,64.3300,64.1900,64.1900,23800
1472478961,64.3300,64.3600,64.3000,64.3200,9800
1472479021,64.2900,64.3800,64.2900,64.3500,14400
1472479081,64.2300,64.2900,64.2100,64.2900,28200
1472479140,64.3100,64.3100,64.2300,64.2400,13500
1472479202,64.2600,64.3300,64.2600,64.3100,10300
1472479265,64.2600,64.2700,64.2200,64.2700,22000
1472479328,64.2300,64.3000,64.2300,64.2700,19700
1472479432,64.2494,64.2500,64.2187,64.2300,9300
1472479440,64.2600,64.2600,64.2200,64.2200,15600
1472479504,64.2900,64.3100,64.2600,64.2600,15900
1472479560,64.3300,64.3400,64.2900,64.2900,9800
1472479625,64.4700,64.4700,64.3300,64.3300,8000
1472479739,64.3900,64.4800,64.3700,64.4800,23700
1472479740,64.3800,64.4300,64.3200,64.4000,14900
1472479800,64.3799,64.4200,64.3599,64.3816,8600
1472479918,64.3616,64.3800,64.3500,64.3600,7900
1472479925,64.3300,64.3600,64.3200,64.3600,11300
1472479984,64.3600,64.3600,64.3200,64.3400,8200
1472480041,64.3800,64.3850,64.3600,64.3700,9800
1472480159,64.3900,64.4295,64.3800,64.4070,17200
1472480218,64.4200,64.4500,64.4000,64.4000,7000
