uri:/instrument/1.0/PNW/chartdata;type=quote;range=1d/csv
ticker:pnw
Company-Name:Pinnacle West Capital Corporati
Exchange-Name:NYQ
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:78.7800
Timestamp:1470231000,1470254400
labels:1470232800,1470236400,1470240000,1470243600,1470247200,1470250800,1470254400
values:Timestamp,close,high,low,open,volume
close:77.8799,78.8100
high:77.8800,78.8100
low:77.8700,78.7900
open:77.8700,78.7900
volume:100,46200
1470231053,78.8100,78.8100,78.7900,78.7900,5900
1470231122,78.5900,78.7800,78.5900,78.7200,1100
1470231208,78.6222,78.7800,78.6222,78.7300,900
1470231273,78.6200,78.7400,78.6200,78.6200,400
1470231332,78.4800,78.6200,78.4300,78.5400,1600
1470231415,78.2200,78.3800,78.1700,78.3800,1200
1470231424,78.1600,78.1600,78.0400,78.1500,1200
1470231561,78.3100,78.3400,78.3100,78.3400,900
1470231614,78.3700,78.3700,78.2400,78.2800,2600
1470231669,78.3100,78.3100,78.3100,78.3100,200
1470231725,78.2800,78.2900,78.2800,78.2900,900
1470231817,78.3700,78.3700,78.3500,78.3600,8800
1470231857,78.3400,78.3450,78.3300,78.3400,1900
1470231910,78.4100,78.4300,78.3500,78.3500,1700
1470231963,78.4000,78.4000,78.3500,78.3900,1500
1470232032,78.4100,78.4400,78.4000,78.4000,1100
1470232089,78.4450,78.4600,78.4000,78.4000,900
1470232156,78.4800,78.4800,78.4400,78.4400,500
1470232258,78.5000,78.5000,78.4400,78.4400,2400
1470232318,78.4800,78.5200,78.4501,78.5050,2400
1470232365,78.4850,78.4999,78.4300,78.4950,4500
1470232388,78.4900,78.5300,78.4900,78.5000,1000
1470232475,78.4500,78.4800,78.4500,78.4800,600
1470232556,78.4900,78.5100,78.4800,78.4800,2200
1470232560,78.4700,78.5200,78.4600,78.4900,1900
1470232626,78.4690,78.4690,78.4250,78.4250,500
1470232707,78.4100,78.4100,78.4100,78.4100,400
1470232795,78.3900,78.4600,78.3500,78.4300,1600
1470232800,78.4300,78.4800,78.3800,78.3800,2200
1470232882,78.4800,78.4800,78.4300,78.4300,600
1470232935,78.5100,78.5300,78.4900,78.4900,2900
1470233022,78.4900,78.5000,78.4700,78.5000,3300
1470233051,78.4400,78.4900,78.4400,78.4900,900
1470233156,78.4000,78.4300,78.4000,78.4200,3800
1470233160,78.3600,78.4000,78.3600,78.4000,1900
1470233227,78.3500,78.3650,78.3500,78.3600,2000
1470233338,78.3700,78.3900,78.3100,78.3300,2700
1470233340,78.3400,78.3600,78.3400,78.3600,1200
1470233404,78.3050,78.3050,78.3050,78.3050,300
1470233526,78.3350,78.3400,78.3100,78.3200,1800
1470233633,78.3300,78.3300,78.3300,78.3300,500
1470233643,78.3000,78.3400,78.3000,78.3400,1000
1470233712,78.2900,78.3000,78.2800,78.2800,2500
1470233775,78.2400,78.2700,78.2400,78.2700,600
1470233871,78.2600,78.2800,78.2600,78.2600,800
1470233897,78.2700,78.2700,78.2500,78.2600,1300
1470233940,78.3400,78.3400,78.2800,78.2800,1300
1470234053,78.3400,78.3400,78.3300,78.3300,600
1470234117,78.3800,78.3800,78.3500,78.3500,700
1470234165,78.3800,78.4000,78.3700,78.3700,1000
1470234193,78.3600,78.3700,78.3600,78.3600,400
1470234240,78.4000,78.4000,78.3500,78.3600,5100
1470234316,78.3900,78.4000,78.3900,78.3900,1700
1470234362,78.4300,78.4300,78.3700,78.4000,3500
1470234438,78.4000,78.4100,78.3900,78.4000,2200
1470234518,78.4000,78.4000,78.3900,78.3900,200
1470234558,78.3900,78.4000,78.3900,78.4000,1000
1470234601,78.4000,78.4000,78.3800,78.3800,700
1470234703,78.4100,78.4100,78.4100,78.4100,400
1470234727,78.4800,78.4900,78.4300,78.4300,4000
1470234807,78.4500,78.4500,78.4300,78.4500,1300
1470234849,78.4200,78.4500,78.4200,78.4500,1400
1470234921,78.4000,78.4200,78.4000,78.4100,800
1470234974,78.3900,78.4000,78.3900,78.4000,600
1470235039,78.3400,78.3900,78.3300,78.3900,2200
1470235127,78.3500,78.3500,78.3500,78.3500,100
1470235162,78.3400,78.3400,78.3400,78.3400,200
1470235201,78.3500,78.3500,78.3400,78.3400,500
1470235314,78.3300,78.3600,78.3300,78.3600,300
1470235373,78.3600,78.3800,78.3500,78.3500,4200
1470235380,78.3400,78.3550,78.3300,78.3500,1800
1470235441,78.3800,78.3800,78.3400,78.3400,1000
1470235549,78.4100,78.4200,78.4100,78.4100,600
1470235614,78.4300,78.4400,78.4200,78.4400,1100
1470235638,78.4700,78.4700,78.4300,78.4500,1200
1470235691,78.4500,78.4800,78.4500,78.4800,1000
1470235798,78.4300,78.4500,78.4200,78.4500,1000
1470235802,78.4300,78.4400,78.4100,78.4100,1100
1470235863,78.5000,78.5000,78.4600,78.4600,1300
1470235979,78.4700,78.4950,78.4700,78.4950,2100
1470235980,78.4900,78.5000,78.4700,78.4700,1700
1470236094,78.4700,78.5000,78.4700,78.5000,3600
1470236118,78.4400,78.4400,78.4300,78.4300,2600
