uri:/instrument/1.0/XEC/chartdata;type=quote;range=1d/csv
ticker:xec
Company-Name:Cimarex Energy Co Common Stock
Exchange-Name:NYQ
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:132.1800
Timestamp:1472736600,1472760000
labels:1472738400,1472742000,1472745600,1472749200,1472752800,1472756400,1472760000
values:Timestamp,close,high,low,open,volume
close:130.8100,134.6900
high:131.1300,134.7400
low:130.2100,134.6500
open:130.5100,134.6900
volume:100,35300
1472736663,130.8100,131.2909,130.5100,131.2000,13700
1472736771,131.1300,131.1300,130.2100,130.5100,4500
1472736788,131.4600,131.4800,131.0900,131.2600,500
1472736861,131.2100,131.2100,131.0800,131.0800,500
1472736916,131.8000,131.8000,131.5100,131.5400,1400
1472736992,132.1200,132.1200,131.8200,131.8200,1700
1472737020,132.5200,132.5200,131.8600,132.0300,3300
1472737181,132.4000,132.4000,132.4000,132.4000,400
1472737229,132.4700,132.4700,132.1900,132.1900,2600
1472737279,132.2100,132.4700,132.1400,132.4700,1000
1472737376,132.4200,132.4200,132.4200,132.4200,500
1472737450,132.4200,132.5600,132.3400,132.5600,1400
1472737557,132.3100,132.3700,132.1600,132.3700,2500
1472737587,132.3101,132.4500,132.2750,132.2750,1100
1472737654,132.2600,132.2800,132.1300,132.2300,1600
1472737692,132.4700,132.4700,132.3200,132.3200,800
1472737752,132.4600,132.5900,132.4600,132.5000,1400
1472737850,132.2300,132.5000,132.1500,132.5000,3100
1472737864,131.9000,132.2600,131.9000,132.2300,2300
1472737941,132.0200,132.0500,131.8300,131.8300,1000
1472737995,132.0600,132.0600,131.9950,131.9950,1100
1472738053,131.6400,131.6400,131.6400,131.6400,300
1472738128,132.3400,132.3400,131.9700,131.9700,1600
1472738205,132.1500,132.3400,132.1500,132.2800,1400
1472738229,132.0350,132.1400,132.0350,132.1400,400
1472738296,132.2500,132.2800,132.0600,132.0600,1800
1472738349,132.1900,132.2600,132.1900,132.2600,1800
1472738430,132.9900,132.9900,132.6250,132.6250,6200
1472738554,132.4400,132.5000,132.4400,132.4900,1400
1472738612,132.7700,132.7700,132.7200,132.7200,1200
1472738647,132.8200,132.9200,132.8100,132.9200,3800
1472738778,132.9400,133.0000,132.8300,132.8300,1200
1472738829,133.1200,133.1200,132.9700,132.9900,2100
1472738910,133.3300,133.3300,133.3300,133.3300,100
1472738954,132.9500,133.2700,132.9500,133.1300,2900
1472739052,133.1700,133.1700,132.9200,132.9200,2000
1472739074,132.8900,132.9100,132.7200,132.9100,3900
1472739178,132.7300,132.7300,132.7300,132.7300,100
1472739180,132.2600,132.7200,132.2600,132.6600,2800
1472739245,132.4100,132.4100,132.0500,132.2200,3700
1472739303,132.2300,132.3500,132.2300,132.3500,2300
1472739363,132.2100,132.2300,132.1300,132.1900,1700
1472739466,132.0400,132.2400,132.0400,132.1750,3300
