uri:/instrument/1.0/SYY/chartdata;type=quote;range=1d/csv
ticker:syy
Company-Name:Sysco Corporation Common Stock
Exchange-Name:NYQ
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:52.4600
Timestamp:1471613400,1471636800
labels:1471615200,1471618800,1471622400,1471626000,1471629600,1471633200,1471636800
values:Timestamp,close,high,low,open,volume
close:52.2000,52.5100
high:52.2100,52.5300
low:52.2000,52.4900
open:52.2050,52.5100
volume:100,340000
1471613420,52.3600,52.3800,52.3600,52.3800,136200
1471613465,52.3400,52.3800,52.3400,52.3600,2300
1471613575,52.5000,52.5200,52.3500,52.3500,4500
1471613580,52.5100,52.5200,52.4700,52.5000,5700
1471613647,52.5100,52.5300,52.4900,52.5100,2500
1471613756,52.4300,52.5100,52.4200,52.5100,16200
1471613817,52.4100,52.4300,52.3700,52.4300,8000
1471613826,52.4000,52.4300,52.4000,52.4100,2700
1471613936,52.4000,52.4200,52.4000,52.4200,2500
1471613999,52.3700,52.4000,52.3600,52.3900,3800
1471614049,52.2800,52.3600,52.2700,52.3600,7500
1471614119,52.3800,52.3900,52.3100,52.3100,6700
1471614179,52.4200,52.4300,52.3800,52.3800,4000
1471614180,52.4200,52.4200,52.4200,52.4200,1600
1471614299,52.4500,52.4500,52.4100,52.4200,5500
1471614359,52.4400,52.4500,52.4300,52.4400,7000
1471614414,52.4500,52.4500,52.4300,52.4450,3500
1471614476,52.4400,52.4500,52.4200,52.4500,7600
1471614538,52.4200,52.4300,52.4000,52.4300,6400
1471614597,52.4300,52.4300,52.4000,52.4200,7100
1471614654,52.4400,52.4500,52.4300,52.4300,3900
1471614663,52.4900,52.4900,52.4200,52.4300,4200
1471614729,52.4900,52.4900,52.4700,52.4900,5600
1471614834,52.5000,52.5000,52.4900,52.4900,2400
1471614897,52.4900,52.4900,52.4850,52.4900,2300
1471614951,52.4900,52.4900,52.4800,52.4900,4500
1471615013,52.4800,52.4900,52.4700,52.4900,5400
1471615020,52.4700,52.4800,52.4700,52.4800,3200
1471615095,52.4700,52.4800,52.4600,52.4700,6400
1471615199,52.4450,52.4600,52.4300,52.4600,3100
1471615201,52.4400,52.4500,52.4400,52.4450,4500
1471615282,52.4350,52.4400,52.4300,52.4300,1900
1471615378,52.4400,52.4400,52.4348,52.4400,2700
1471615433,52.4300,52.4400,52.4201,52.4400,1500
1471615499,52.4200,52.4300,52.4200,52.4300,2100
1471615500,52.4200,52.4300,52.4150,52.4150,4600
1471615564,52.4200,52.4200,52.4001,52.4200,2800
1471615673,52.4200,52.4200,52.4100,52.4200,2700
1471615737,52.4800,52.4800,52.4150,52.4200,8700
1471615740,52.5000,52.5000,52.4800,52.4800,5700
1471615857,52.4850,52.5000,52.4850,52.5000,7000
1471615917,52.4700,52.4900,52.4601,52.4900,3300
1471615926,52.4500,52.4800,52.4500,52.4700,2800
1471616039,52.4600,52.4600,52.4299,52.4400,5200
1471616099,52.4550,52.4600,52.4550,52.4600,2100
1471616100,52.4300,52.4550,52.4300,52.4525,10000
1471616215,52.3900,52.4200,52.3900,52.4150,2500
1471616228,52.3700,52.3900,52.3700,52.3800,2200
1471616336,52.3800,52.3800,52.3600,52.3650,5700
1471616341,52.3450,52.3800,52.3400,52.3800,10400
1471616453,52.3600,52.3600,52.3400,52.3499,14900
1471616461,52.3400,52.3667,52.3350,52.3600,5400
1471616568,52.3200,52.3400,52.3200,52.3400,4200
1471616635,52.3000,52.3200,52.3000,52.3200,3600
1471616640,52.3000,52.3050,52.3000,52.3001,600
1471616703,52.3250,52.3250,52.3050,52.3050,12000
1471616807,52.3250,52.3300,52.3250,52.3300,1500
1471616878,52.3200,52.3300,52.3200,52.3300,12500
1471616880,52.3050,52.3200,52.2950,52.3200,6700
1471616982,52.3150,52.3250,52.3050,52.3100,9900
1471617056,52.3100,52.3300,52.3100,52.3150,10700
1471617112,52.3050,52.3200,52.3050,52.3200,2500
1471617167,52.3000,52.3100,52.3000,52.3000,1400
1471617184,52.3000,52.3100,52.3000,52.3100,3100
1471617293,52.2800,52.3050,52.2800,52.3000,4300
1471617359,52.2900,52.3000,52.2800,52.2850,11900
1471617406,52.3000,52.3000,52.2800,52.2900,4600
1471617473,52.3000,52.3000,52.2850,52.3000,7500
1471617489,52.2900,52.3050,52.2800,52.3050,6600
1471617549,52.2900,52.2950,52.2800,52.2950,5700
1471617654,52.2950,52.2950,52.2750,52.2900,12000
1471617660,52.2950,52.3000,52.2900,52.3000,2300
1471617779,52.2542,52.2900,52.2500,52.2900,11000
1471617790,52.2500,52.2550,52.2450,52.2550,3600
1471617850,52.2400,52.2460,52.2400,52.2450,1400
1471617901,52.2500,52.2500,52.2400,52.2500,4200
1471618015,52.2350,52.2500,52.2300,52.2450,4800
1471618023,52.2500,52.2550,52.2300,52.2400,17800
1471618138,52.2500,52.2600,52.2500,52.2550,2800
1471618196,52.2500,52.2550,52.2500,52.2550,1400
1471618259,52.2600,52.2600,52.2500,52.2500,5900
1471618260,52.2400,52.2650,52.2400,52.2600,15900
1471618329,52.2600,52.2600,52.2350,52.2400,4700
1471618382,52.2600,52.2700,52.2500,52.2600,4200
1471618441,52.2400,52.2600,52.2400,52.2511,3500
1471618559,52.2300,52.2452,52.2300,52.2452,2700
1471618563,52.2150,52.2300,52.2101,52.2300,7700
1471618670,52.2200,52.2300,52.2150,52.2200,4700
1471618734,52.2050,52.2300,52.2050,52.2200,6400
1471618798,52.2050,52.2200,52.2000,52.2100,20400
1471618859,52.2300,52.2400,52.2050,52.2050,24600
1471618860,52.2400,52.2400,52.2350,52.2400,4200
1471618938,52.2345,52.2400,52.2345,52.2400,1600
1471619035,52.2400,52.2450,52.2350,52.2400,6100
1471619089,52.2400,52.2400,52.2400,52.2400,600
1471619106,52.2250,52.2500,52.2200,52.2438,4000
1471619160,52.2200,52.2300,52.2150,52.2250,8400
1471619223,52.2200,52.2200,52.2150,52.2200,2200
1471619283,52.2150,52.2300,52.2150,52.2300,3800
1471619384,52.2200,52.2300,52.2100,52.2200,2400
1471619445,52.2500,52.2501,52.2100,52.2100,13100
1471619460,52.2400,52.2500,52.2350,52.2400,4700
1471619520,52.2450,52.2450,52.2400,52.2400,1700
1471619580,52.2400,52.2450,52.2400,52.2450,400
1471619648,52.2500,52.2500,52.2400,52.2482,1400
1471619700,52.2450,52.2500,52.2400,52.2500,2200
1471619813,52.2550,52.2600,52.2400,52.2500,8300
1471619823,52.2550,52.2600,52.2500,52.2600,2300
1471619887,52.2500,52.2850,52.2500,52.2600,13600
1471619964,52.2400,52.2550,52.2400,52.2500,2900
1471620002,52.2300,52.2500,52.2300,52.2500,1700
1471620072,52.2450,52.2500,52.2350,52.2400,5100
1471620129,52.2480,52.2500,52.2400,52.2500,2000
1471620189,52.2481,52.2500,52.2450,52.2450,1200
1471620256,52.2550,52.2550,52.2450,52.2500,2200
1471620359,52.2750,52.2800,52.2600,52.2600,5200
1471620408,52.2750,52.2800,52.2750,52.2800,1100
1471620420,52.2550,52.2800,52.2500,52.2750,5000
1471620531,52.2569,52.2600,52.2550,52.2550,4400
1471620549,52.2750,52.2800,52.2550,52.2600,4400
1471620655,52.2850,52.2950,52.2800,52.2800,7300
1471620717,52.2900,52.2900,52.2800,52.2900,7400
1471620730,52.2900,52.2900,52.2800,52.2900,2100
1471620836,52.2900,52.2900,52.2850,52.2900,2800
1471620890,52.2700,52.2900,52.2700,52.2900,3700
1471620926,52.2600,52.2633,52.2600,52.2633,1600
1471621018,52.2800,52.2800,52.2650,52.2700,6300
1471621022,52.2900,52.2950,52.2750,52.2800,5700
1471621127,52.2850,52.2900,52.2850,52.2900,3200
1471621165,52.2800,52.2900,52.2800,52.2900,1700
1471621246,52.2700,52.2850,52.2700,52.2850,1600
1471621315,52.2900,52.2900,52.2750,52.2750,4800
1471621377,52.2950,52.3000,52.2950,52.3000,1400
1471621432,52.2800,52.2980,52.2700,52.2900,8000
1471621452,52.2900,52.2900,52.2800,52.2800,1000
1471621551,52.2750,52.2850,52.2700,52.2800,2600
1471621567,52.2926,52.2926,52.2900,52.2900,1100
1471621631,52.2900,52.2900,52.2850,52.2900,3100
1471621692,52.3150,52.3150,52.2900,52.2900,17200
1471621793,52.3350,52.3400,52.3150,52.3200,19400
1471621859,52.3150,52.3300,52.3150,52.3300,9200
1471621860,52.3200,52.3200,52.3150,52.3150,2500
1471621923,52.3250,52.3250,52.3200,52.3200,5700
1471622034,52.3300,52.3300,52.3299,52.3300,1400
1471622041,52.3350,52.3350,52.3300,52.3300,2300
1471622131,52.3100,52.3300,52.3100,52.3300,3900
1471622205,52.3000,52.3100,52.3000,52.3100,1600
1471622265,52.2960,52.3000,52.2900,52.3000,1400
1471622336,52.2900,52.2950,52.2900,52.2950,300
1471622340,52.3250,52.3250,52.2950,52.2950,6400
1471622424,52.3250,52.3300,52.3200,52.3200,2400
1471622511,52.3100,52.3300,52.3100,52.3250,3800
1471622525,52.3100,52.3150,52.3100,52.3148,500
1471622591,52.3350,52.3350,52.3150,52.3150,4300
1471622734,52.3350,52.3370,52.3350,52.3370,400
1471622765,52.3400,52.3450,52.3400,52.3400,1900
1471622879,52.3500,52.3500,52.3300,52.3400,33000
1471622928,52.3250,52.3500,52.3200,52.3450,20600
1471622996,52.3100,52.3300,52.2900,52.3300,43100
1471623000,52.2800,52.3100,52.2750,52.3050,19000
1471623155,52.2750,52.2800,52.2750,52.2800,1300
1471623233,52.2600,52.2700,52.2550,52.2700,5900
1471623240,52.2550,52.2600,52.2500,52.2600,1000
1471623317,52.2550,52.2600,52.2500,52.2500,1800
1471623418,52.2300,52.2550,52.2300,52.2550,4900
1471623479,52.2350,52.2400,52.2200,52.2350,9200
1471623485,52.2100,52.2350,52.2100,52.2350,1500
1471623585,52.2000,52.2100,52.2000,52.2100,600
1471623658,52.2300,52.2300,52.2000,52.2100,6800
1471623660,52.2500,52.2500,52.2300,52.2300,3300
1471623776,52.2600,52.2600,52.2550,52.2600,7300
1471623782,52.2600,52.2650,52.2600,52.2600,500
1471623841,52.2899,52.2899,52.2650,52.2700,2400
1471623929,52.2950,52.3000,52.2850,52.2850,1100
1471623960,52.3100,52.3100,52.3000,52.3000,10200
1471624027,52.3100,52.3200,52.3100,52.3200,6000
1471624135,52.3036,52.3100,52.3000,52.3100,3500
