uri:/instrument/1.0/MO/chartdata;type=quote;range=1d/csv
ticker:mo
Company-Name:Altria Group, Inc.
Exchange-Name:NYQ
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:68.8600
Timestamp:1469453400,1469476800
labels:1469455200,1469458800,1469462400,1469466000,1469469600,1469473200,1469476800
values:Timestamp,close,high,low,open,volume
close:68.4500,68.9300
high:68.4800,68.9400
low:68.4400,68.9000
open:68.4400,68.9300
volume:400,420500
1469453403,68.8100,68.8500,68.8100,68.8500,84800
1469453465,68.6800,68.7300,68.6400,68.6700,27500
1469453539,68.7600,68.8100,68.7400,68.7400,5600
1469453635,68.8100,68.8400,68.7600,68.7999,5400
1469453696,68.8900,68.8900,68.8100,68.8300,10400
1469453700,68.8700,68.9400,68.8700,68.8990,12500
1469453816,68.9000,68.9000,68.7900,68.8500,7800
1469453826,68.9200,68.9200,68.8799,68.8799,6400
1469453881,68.9100,68.9300,68.8700,68.9200,16100
1469453941,68.9200,68.9200,68.8800,68.9000,4000
1469454007,68.9100,68.9100,68.8600,68.9000,9100
1469454118,68.8900,68.9200,68.8800,68.9000,9300
1469454121,68.9300,68.9300,68.9000,68.9000,6500
1469454236,68.8700,68.9400,68.8400,68.9300,10600
1469454240,68.8300,68.8700,68.8300,68.8600,5400
1469454359,68.7800,68.8302,68.7700,68.8302,6800
1469454361,68.7800,68.8000,68.7710,68.7900,5400
1469454426,68.7500,68.7900,68.7500,68.7800,8700
1469454489,68.7800,68.8100,68.7600,68.7600,9500
1469454599,68.8263,68.8400,68.7800,68.7800,5700
1469454654,68.8400,68.8400,68.8200,68.8300,10400
1469454660,68.8600,68.8600,68.8300,68.8350,9600
1469454726,68.8400,68.8700,68.8400,68.8600,4900
1469454838,68.8600,68.8899,68.8420,68.8420,8400
1469454840,68.8600,68.8650,68.8500,68.8550,4000
1469454901,68.8600,68.8800,68.8500,68.8600,5100
1469454964,68.8400,68.8700,68.8300,68.8600,7700
1469455078,68.8500,68.8500,68.8239,68.8400,8500
1469455138,68.8690,68.8900,68.8465,68.8500,10700
1469455198,68.8600,68.8650,68.8500,68.8600,11600
1469455211,68.8550,68.8600,68.8400,68.8600,5200
1469455318,68.8000,68.8500,68.8000,68.8500,9300
1469455378,68.7938,68.8300,68.7800,68.8045,16700
1469455380,68.8000,68.8050,68.7800,68.8000,13100
1469455445,68.8200,68.8210,68.8000,68.8010,9400
1469455520,68.8100,68.8100,68.7800,68.8100,8800
1469455563,68.8000,68.8300,68.7800,68.8200,12400
1469455621,68.8200,68.8250,68.7800,68.7800,5600
1469455682,68.8200,68.8500,68.8200,68.8200,7500
1469455799,68.8000,68.8300,68.7900,68.8000,4900
1469455859,68.8000,68.8200,68.8000,68.8200,6000
1469455919,68.8300,68.8300,68.7900,68.8000,6000
1469455924,68.8500,68.8500,68.8100,68.8300,5600
1469455986,68.8550,68.8671,68.8400,68.8400,11100
1469456047,68.8640,68.8640,68.8500,68.8500,9100
1469456156,68.8750,68.8800,68.8600,68.8600,5000
1469456169,68.9100,68.9200,68.8825,68.8838,17100
1469456276,68.8900,68.9000,68.8700,68.9000,12500
1469456286,68.8850,68.8950,68.8700,68.8890,9000
1469456343,68.8716,68.8874,68.8700,68.8801,3200
1469456423,68.8700,68.8700,68.8500,68.8700,5000
1469456518,68.8500,68.8600,68.8400,68.8600,2700
1469456520,68.8300,68.8400,68.8100,68.8400,4200
1469456639,68.7850,68.8200,68.7800,68.8200,4200
1469456640,68.8335,68.8335,68.7850,68.7850,5000
1469456704,68.8400,68.8566,68.8300,68.8300,5000
1469456769,68.8500,68.8700,68.8500,68.8500,5100
1469456820,68.8700,68.8800,68.8400,68.8550,7400
1469456887,68.8400,68.8800,68.8400,68.8750,5600
1469456950,68.8400,68.8650,68.8400,68.8500,2600
1469457003,68.8500,68.8600,68.8400,68.8500,6700
1469457061,68.8400,68.8450,68.8200,68.8400,3000
1469457175,68.8400,68.8500,68.8300,68.8300,3700
1469457182,68.8300,68.8400,68.8200,68.8400,4500
1469457246,68.8100,68.8350,68.8100,68.8300,5400
1469457358,68.7900,68.8100,68.7850,68.8100,5400
1469457361,68.7600,68.7900,68.7600,68.7900,5100
1469457425,68.7800,68.7800,68.7600,68.7650,7800
1469457488,68.7600,68.7700,68.7600,68.7700,3500
1469457541,68.7350,68.7600,68.7350,68.7500,3500
1469457659,68.7000,68.7500,68.7000,68.7400,6800
1469457668,68.7400,68.7400,68.7050,68.7050,5600
1469457778,68.7400,68.7400,68.7300,68.7400,2400
1469457781,68.7200,68.7400,68.7100,68.7300,3400
1469457850,68.7300,68.7300,68.7100,68.7200,3700
1469457934,68.7700,68.7700,68.7600,68.7600,800
1469458015,68.8000,68.8000,68.7700,68.7700,5300
1469458077,68.7900,68.8000,68.7900,68.8000,5000
1469458139,68.7900,68.8100,68.7700,68.8000,20400
1469458141,68.7850,68.7900,68.7800,68.7900,4200
1469458203,68.7750,68.7900,68.7600,68.7900,6900
1469458316,68.7159,68.7600,68.7159,68.7600,17100
1469458323,68.7000,68.7170,68.6900,68.7100,8200
1469458437,68.6900,68.7200,68.6900,68.7000,12000
1469458444,68.6800,68.6950,68.6800,68.6820,6400
1469458503,68.6700,68.6900,68.6600,68.6800,8200
1469458611,68.6900,68.7000,68.6700,68.6890,8100
1469458679,68.6800,68.7000,68.6800,68.7000,7700
1469458680,68.6700,68.6800,68.6500,68.6800,6900
1469458799,68.6810,68.6900,68.6699,68.6700,7100
1469458803,68.6800,68.6850,68.6710,68.6800,14800
1469458910,68.6900,68.7000,68.6900,68.6900,4600
1469458926,68.6950,68.7000,68.6900,68.6900,7100
1469459037,68.6950,68.7000,68.6900,68.6965,3300
1469459099,68.6850,68.7000,68.6800,68.6990,17800
1469459158,68.7000,68.7000,68.6800,68.6839,7200
