uri:/instrument/1.0/ADBE/chartdata;type=quote;range=1d/csv
ticker:adbe
Company-Name:Adobe Systems Incorporated
Exchange-Name:NMS
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:98.0600
Timestamp:1469453400,1469476800
labels:1469455200,1469458800,1469462400,1469466000,1469469600,1469473200,1469476800
values:Timestamp,close,high,low,open,volume
close:96.8842,97.5200
high:96.8900,97.7300
low:96.8842,97.5200
open:96.8850,97.7300
volume:0,302400
1469453481,97.4700,97.7300,97.4700,97.7300,32300
1469453546,97.3400,97.5156,97.3400,97.4100,2700
1469453598,97.3100,97.3400,97.2800,97.3400,1700
1469453643,97.2400,97.3100,97.2400,97.2900,3000
1469453702,97.2300,97.3100,97.2300,97.2900,13700
1469453816,97.0400,97.2200,97.0400,97.2200,6100
1469453875,97.0100,97.0800,97.0100,97.0200,7800
1469453882,97.0000,97.0700,96.9850,97.0200,6500
1469453941,97.1260,97.1260,96.9400,97.0050,8400
1469454003,97.2400,97.2400,97.0700,97.1600,5700
1469454070,97.3150,97.3281,97.2100,97.2200,4600
1469454179,97.2300,97.3000,97.1700,97.3000,10300
1469454189,97.2200,97.2200,97.1600,97.2200,4400
1469454299,97.4300,97.4649,97.3407,97.3407,3800
1469454300,97.3900,97.4900,97.3800,97.4400,5500
1469454419,97.4500,97.4534,97.4200,97.4300,1100
1469454458,97.4600,97.5000,97.4300,97.4300,7300
1469454480,97.3500,97.4500,97.3500,97.4500,2200
1469454541,97.2600,97.3500,97.2600,97.3500,2000
1469454658,97.2500,97.2648,97.2500,97.2500,1200
1469454660,97.1200,97.2500,97.1200,97.2500,37200
1469454727,97.1100,97.1200,97.0800,97.0900,5200
1469454780,97.1600,97.1600,97.0600,97.0700,6100
1469454870,97.1100,97.1776,97.1100,97.1776,2200
1469454900,97.2100,97.2100,97.1200,97.1300,6000
1469454963,97.2700,97.3300,97.2300,97.2300,3300
1469455047,97.2700,97.2700,97.2200,97.2500,2900
1469455087,97.2500,97.2900,97.2500,97.2750,1000
1469455150,97.2200,97.2500,97.1787,97.2500,2600
1469455206,97.1750,97.1750,97.1500,97.1500,1100
1469455260,97.2700,97.2700,97.1850,97.1850,8300
1469455326,97.2700,97.2900,97.2500,97.2750,6200
1469455387,97.2800,97.3200,97.2800,97.2800,1200
1469455443,97.2600,97.3000,97.2600,97.2600,1600
1469455546,97.2500,97.2565,97.2400,97.2400,1300
1469455560,97.1700,97.2300,97.1700,97.2300,2100
1469455623,97.0900,97.2000,97.0600,97.1600,8500
1469455682,97.0700,97.1000,97.0300,97.1000,4800
1469455747,97.0593,97.1000,97.0450,97.0900,9500
1469455856,97.0000,97.0300,97.0000,97.0300,900
1469455918,97.0200,97.0200,97.0000,97.0200,6400
1469455944,97.0010,97.0010,97.0010,97.0010,300
1469456037,96.9300,97.0200,96.9300,97.0100,9700
1469456099,97.0500,97.0600,96.9300,96.9300,24400
1469456159,97.0600,97.0700,97.0200,97.0400,3200
1469456212,97.0300,97.0600,97.0300,97.0400,4000
1469456225,97.0300,97.0650,97.0200,97.0300,4700
1469456280,97.1200,97.1200,97.0900,97.1000,1500
1469456398,97.1100,97.1200,97.1100,97.1200,1800
1469456405,97.0936,97.1000,97.0800,97.1000,1000
1469456473,97.1000,97.1200,97.0900,97.0900,4400
1469456522,97.0700,97.0900,97.0100,97.0900,4400
1469456586,97.0700,97.0800,97.0500,97.0700,2800
1469456659,97.0700,97.0710,97.0575,97.0700,2300
1469456720,97.1300,97.1300,97.0800,97.0800,3200
1469456784,97.1700,97.1700,97.1500,97.1500,900
1469456875,97.1400,97.1800,97.1350,97.1750,2900
1469456938,97.2000,97.2200,97.1800,97.1800,3500
