uri:/instrument/1.0/LLL/chartdata;type=quote;range=1d/csv
ticker:lll
Company-Name:L-3 Communications Holdings, In
Exchange-Name:NYQ
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:149.3900
Timestamp:1468416600,1468440000
labels:1468418400,1468422000,1468425600,1468429200,1468432800,1468436400,1468440000
values:Timestamp,close,high,low,open,volume
close:148.9300,149.7300
high:148.9500,149.8200
low:148.8800,149.7200
open:148.9200,149.8000
volume:100,24600
1468416793,149.6500,149.6500,149.6500,149.6500,5200
1468416974,149.7300,149.7600,149.6101,149.7300,3100
1468417106,149.7200,149.8000,149.7200,149.8000,1200
1468417201,149.6400,149.8200,149.5180,149.5500,2200
1468417345,149.4000,149.5100,149.3900,149.5100,1900
1468417398,149.2700,149.6048,149.2700,149.4400,1100
1468417541,149.4000,149.5050,149.4000,149.4100,500
1468417591,149.3500,149.4000,149.3500,149.4000,400
1468417658,149.3300,149.3300,149.3300,149.3300,500
1468417695,149.3700,149.3700,149.3300,149.3300,1500
1468417796,149.5400,149.5400,149.5300,149.5300,500
1468418011,149.5100,149.5100,149.5100,149.5100,500
1468418050,149.6250,149.7300,149.6250,149.7300,300
1468418148,149.3300,149.4700,149.3300,149.4700,300
1468418337,149.2700,149.3675,149.2500,149.3675,900
1468418420,149.4300,149.4700,149.2200,149.2500,1900
1468418467,149.2700,149.4550,149.2700,149.4550,400
1468418529,149.2701,149.2701,149.2701,149.2701,300
1468418741,149.3664,149.3664,149.3664,149.3664,800
1468418839,149.3600,149.5000,149.3600,149.4000,1800
1468418934,149.2600,149.2750,149.2600,149.2750,400
1468418959,149.2500,149.2500,149.2500,149.2500,100
1468419108,149.1500,149.2400,149.1500,149.2400,800
1468419174,149.1200,149.1900,149.1100,149.1500,1100
1468419183,149.0600,149.1900,148.9601,149.1900,7900
1468419345,149.3300,149.3300,149.1050,149.1400,1600
1468419363,149.2000,149.2700,149.2000,149.2700,300
1468419452,149.1800,149.2000,149.1800,149.2000,300
1468419568,149.2650,149.2800,149.2650,149.2800,1000
1468419600,149.3300,149.3300,149.2572,149.2650,900
1468419665,149.2901,149.2901,149.2900,149.2900,1500
1468419735,149.1700,149.1800,149.1700,149.1800,500
1468419881,149.1300,149.1300,149.1300,149.1300,1000
1468419983,149.1800,149.1800,149.1800,149.1800,100
1468420044,149.1700,149.1700,149.1700,149.1700,300
1468420122,149.1400,149.1400,149.1200,149.1300,400
1468420193,149.0900,149.0900,149.0900,149.0900,100
1468420234,149.1500,149.1500,149.1500,149.1500,1300
1468420312,149.0000,149.0600,149.0000,149.0600,400
1468420345,149.1000,149.1000,149.0300,149.0300,1700
1468420411,149.1900,149.1900,149.1700,149.1700,500
1468420513,149.2150,149.2150,149.2150,149.2150,400
1468420636,149.2200,149.3000,149.2200,149.3000,900
