uri:/instrument/1.0/BCR/chartdata;type=quote;range=1d/csv
ticker:bcr
Company-Name:C.R. Bard, Inc. Common Stock
Exchange-Name:NYQ
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:222.2400
Timestamp:1471354200,1471377600
labels:1471356000,1471359600,1471363200,1471366800,1471370400,1471374000,1471377600
values:Timestamp,close,high,low,open,volume
close:218.7800,221.4400
high:218.7800,221.4900
low:218.7600,221.4400
open:218.7800,221.4900
volume:100,39000
1471354207,221.4400,221.4400,221.4400,221.4400,3100
1471354311,221.4300,221.4900,221.3700,221.4900,600
1471354327,221.0000,221.1800,221.0000,221.1800,600
1471354430,221.0200,221.0200,221.0200,221.0200,100
1471354525,221.0300,221.0300,221.0300,221.0300,300
1471354570,220.4900,220.4900,220.4900,220.4900,100
1471354636,220.1350,220.3550,220.1350,220.3550,700
1471354730,220.9900,220.9900,220.3100,220.3100,1300
1471354740,220.6400,220.6950,220.6400,220.6950,700
1471354923,220.1500,220.1500,220.1500,220.1500,100
1471355021,220.2400,220.2400,220.2400,220.2400,200
1471355092,220.1801,220.1801,220.1801,220.1801,300
1471355139,220.4300,220.5500,220.4200,220.5500,500
1471355198,220.3950,220.4600,220.3950,220.4600,400
1471355229,220.4250,220.4250,220.4250,220.4250,200
1471355326,220.3800,220.3800,220.3800,220.3800,100
1471355369,220.4250,220.6000,220.4250,220.5200,2200
1471355409,220.4800,220.7050,220.4800,220.7050,200
1471355500,220.1500,220.3900,220.1500,220.3900,500
1471355585,220.3100,220.3100,220.2500,220.2900,1300
1471355683,220.3000,220.4400,220.3000,220.4400,200
1471355723,220.3500,220.3500,220.3500,220.3500,400
1471355815,220.4350,220.4350,220.2400,220.3000,4000
1471355855,220.2150,220.3500,220.2150,220.3500,1100
1471355882,220.1500,220.2300,220.1500,220.2300,400
1471355992,220.7700,220.7700,220.3200,220.3400,800
1471356080,220.6300,220.6500,220.6200,220.6500,1000
1471356194,220.4450,220.5000,220.4450,220.5000,600
1471356280,220.3100,220.3100,220.2650,220.2650,300
