uri:/instrument/1.0/XRX/chartdata;type=quote;range=1d/csv
ticker:xrx
Company-Name:Xerox Corporation Common Stock
Exchange-Name:NYQ
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:9.9100
Timestamp:1469799000,1469822400
labels:1469800800,1469804400,1469808000,1469811600,1469815200,1469818800,1469822400
values:Timestamp,close,high,low,open,volume
close:10.0700,10.3000
high:10.0850,10.3200
low:10.0700,10.3000
open:10.0750,10.3000
volume:1400,6468000
1469799059,10.1300,10.1400,10.1300,10.1400,179200
1469799117,10.1500,10.1500,10.1350,10.1350,25800
1469799130,10.1700,10.1700,10.1700,10.1700,17500
1469799189,10.2000,10.2150,10.1600,10.1600,91000
1469799295,10.1950,10.2300,10.1900,10.2050,67700
1469799355,10.1950,10.2000,10.1900,10.2000,79700
1469799418,10.2000,10.2100,10.2000,10.2000,32600
1469799478,10.2850,10.2900,10.2000,10.2100,202700
1469799539,10.2397,10.3000,10.2300,10.2850,102600
1469799542,10.2400,10.2500,10.2300,10.2300,19800
1469799659,10.2400,10.2511,10.2400,10.2400,56900
1469799718,10.2400,10.2500,10.2300,10.2406,51500
1469799776,10.2400,10.2500,10.2400,10.2500,6200
1469799839,10.2500,10.2600,10.2300,10.2300,103200
1469799840,10.2700,10.2810,10.2550,10.2600,27700
1469799955,10.2650,10.2800,10.2600,10.2800,30000
1469800017,10.2200,10.2600,10.2150,10.2600,66600
1469800022,10.2150,10.2250,10.2000,10.2200,34200
1469800136,10.2100,10.2150,10.2050,10.2100,46400
1469800198,10.2050,10.2150,10.1900,10.2100,40400
1469800203,10.2000,10.2050,10.1700,10.2000,77500
1469800317,10.2050,10.2100,10.2000,10.2000,5500
1469800377,10.2150,10.2200,10.2050,10.2050,21100
1469800435,10.2400,10.2400,10.2100,10.2100,198600
1469800499,10.2100,10.2400,10.2100,10.2300,81900
1469800559,10.2150,10.2165,10.2100,10.2150,60100
1469800616,10.2150,10.2167,10.2100,10.2150,9200
1469800676,10.2100,10.2150,10.2100,10.2150,17800
1469800735,10.2050,10.2200,10.2000,10.2200,15500
1469800788,10.1800,10.2100,10.1750,10.2050,93600
1469800855,10.1500,10.1800,10.1500,10.1800,24700
1469800919,10.1600,10.1700,10.1500,10.1500,78900
1469800969,10.1700,10.1700,10.1600,10.1650,14200
1469800981,10.1750,10.1800,10.1600,10.1649,55800
1469801094,10.1800,10.1800,10.1730,10.1800,4400
1469801158,10.1800,10.1800,10.1750,10.1800,8700
1469801217,10.1900,10.1900,10.1750,10.1800,18600
1469801278,10.1850,10.1900,10.1800,10.1900,55100
1469801335,10.1850,10.1900,10.1800,10.1850,15700
1469801395,10.1600,10.1900,10.1600,10.1850,80700
1469801407,10.1700,10.1700,10.1500,10.1600,77000
1469801518,10.1650,10.1700,10.1600,10.1700,24200
1469801577,10.1500,10.1700,10.1500,10.1650,53200
1469801639,10.1650,10.1700,10.1500,10.1550,63300
1469801699,10.1750,10.1800,10.1600,10.1650,49900
1469801758,10.1750,10.1800,10.1700,10.1750,17400
1469801814,10.1800,10.1800,10.1700,10.1750,15700
1469801874,10.1700,10.1800,10.1600,10.1700,58500
1469801885,10.1638,10.1700,10.1600,10.1700,15200
1469801940,10.1600,10.1700,10.1600,10.1650,10000
1469802057,10.1650,10.1700,10.1600,10.1650,4800
1469802060,10.1600,10.1700,10.1600,10.1700,7700
1469802126,10.1650,10.1700,10.1600,10.1650,10800
1469802236,10.1650,10.1700,10.1600,10.1700,12800
1469802299,10.1650,10.1700,10.1600,10.1650,20400
1469802359,10.1550,10.1650,10.1500,10.1650,152100
1469802419,10.1600,10.1600,10.1500,10.1550,9200
1469802479,10.1599,10.1600,10.1500,10.1600,8900
1469802481,10.1550,10.1600,10.1500,10.1500,8500
1469802597,10.1550,10.1600,10.1500,10.1500,15500
1469802655,10.1600,10.1600,10.1500,10.1600,5000
1469802719,10.1550,10.1600,10.1500,10.1500,15700
1469802777,10.1550,10.1600,10.1500,10.1550,9700
1469802835,10.1550,10.1600,10.1500,10.1550,9600
1469802895,10.1500,10.1600,10.1500,10.1600,17300
1469802958,10.1550,10.1600,10.1500,10.1550,26800
1469803014,10.1600,10.1600,10.1500,10.1550,23700
1469803079,10.1550,10.1600,10.1500,10.1500,12500
1469803081,10.1600,10.1600,10.1500,10.1500,27200
