uri:/instrument/1.0/XLNX/chartdata;type=quote;range=1d/csv
ticker:xlnx
Company-Name:Xilinx, Inc.
Exchange-Name:NMS
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:45.4800
Timestamp:1467898200,1467921600
labels:1467900000,1467903600,1467907200,1467910800,1467914400,1467918000,1467921600
values:Timestamp,close,high,low,open,volume
close:45.5100,46.0500
high:45.5300,46.0800
low:45.5000,46.0350
open:45.5100,46.0700
volume:100,230400
1467898324,45.6600,45.6600,45.5800,45.5800,25600
1467898395,45.7700,45.7700,45.7165,45.7165,1800
1467898506,45.6700,45.7900,45.6700,45.7700,4900
1467898599,45.6700,45.6800,45.6700,45.6778,600
1467898637,45.6800,45.6800,45.6800,45.6800,100
1467898784,45.6400,45.7300,45.6400,45.7160,3200
1467898801,45.7100,45.7100,45.6400,45.6500,3300
1467898893,45.6800,45.7000,45.6500,45.7000,3700
1467898976,45.5400,45.6700,45.5400,45.6600,8900
1467899017,45.6000,45.6100,45.5600,45.5600,1900
1467899042,45.5800,45.6300,45.5800,45.5900,2500
1467899107,45.6000,45.6300,45.5900,45.6000,3900
1467899174,45.6100,45.6100,45.6100,45.6100,100
1467899259,45.6400,45.6500,45.6200,45.6200,2100
1467899337,45.6400,45.6600,45.6300,45.6400,10500
1467899395,45.6400,45.6800,45.6400,45.6500,15400
1467899454,45.7300,45.7300,45.6400,45.6400,4900
1467899503,45.7800,45.7800,45.7600,45.7600,1300
1467899560,45.8500,45.8500,45.8200,45.8200,500
1467899591,45.8100,45.8400,45.7900,45.8400,4100
1467899650,45.8400,45.8400,45.8100,45.8100,9500
1467899709,45.8400,45.8600,45.8300,45.8300,2000
1467899762,45.8200,45.8400,45.8200,45.8400,300
1467899869,45.8300,45.8400,45.8200,45.8300,3700
1467899935,45.8400,45.8600,45.8200,45.8200,1500
1467899991,45.8600,45.8700,45.8300,45.8300,1400
1467900057,45.8200,45.8800,45.8101,45.8800,3500
1467900068,45.8900,45.8900,45.8300,45.8300,3100
1467900175,45.8800,45.9000,45.8700,45.8800,2800
1467900238,45.8700,45.9000,45.8600,45.8700,8600
1467900242,45.8900,45.8900,45.8500,45.8800,3600
1467900357,45.9400,45.9400,45.8993,45.8993,3000
1467900361,45.9100,45.9500,45.9050,45.9500,4000
1467900456,45.9500,45.9500,45.9100,45.9100,1500
1467900496,45.9700,45.9700,45.9400,45.9700,2200
1467900575,45.9500,45.9600,45.9450,45.9600,3700
1467900600,45.9700,45.9700,45.9400,45.9600,2900
1467900669,45.9600,45.9800,45.9600,45.9700,3900
1467900773,45.9500,45.9600,45.9500,45.9600,1900
1467900787,45.9300,45.9500,45.9250,45.9500,10200
1467900899,45.8900,45.9450,45.8900,45.9300,12100
1467900956,45.8800,45.9100,45.8800,45.8900,9900
